,OsloO,OsloS,OsloN,OsloV,Aas,Moss,Fredrikstad,Sarpsborg,Drammen,Lillestrom,Jessheim,Honefoss,Nesbyen,Gol,Geilo,Kongsberg,Porsgrunn,Seljord,Horten,Sandefjord,Rauland,Risor,Arendal,Grimstad,KristiansandS,KristiansandN,Mandal,Lyngdal,Vestbygd,Flekkefjord,Tonstad,Evje,Rysstad,Hovden,Aamli,Egersund,Heskestad,Byrkjedal,Bryne,Erfjord,StavangerS,StavangerO,StavangerV,Aardal,Sauda,Vikedal,Aksdal,Haugesund,Ferkingstad,Bomlo,Skaanevik,Roldal,Odda,Rosendal,Mundheim,Osoyro,Fusa,Austevoll,Eikelandsosen,Norheimsund,Kinsarvik,Eidfjord,Vossevangen,BergenS,Loddefjord,BergenN,Nyborg,Aagotnes,Flaam,Sogndal,Forde,Nordfjordeid,Maaloy,Kongsvinger,Flisa,Hamar,Gjovik,Lillehammer,Trysil,Koppang,Vinstra,Beitostolen,Lom,Dokka,Hodalen,Alvdal,Dombaas,Vestre Gausdal,Fagernes,Geiranger,Volda,Ulsteinvik,Aalesund,Aandalsnes,Molde,Tingvoll,Sunndalsora,Kristiansund,Rindal,Orkanger,Hestvika,Kvenvaer,Sistranda,Titran,Oppdal,Berkaak,Rennebu,Storen,Melhus,TrondheimV,TrondheimS,TrondheimN,TrondheimO,Roros,Haltdalen,Selbu,Hommelvik,Stjordal,Meraaker,Frosta,Vanvikan,Brekstad,Levanger,Mosvik,Steinkjer,Aafjord,Steinsdalen,Flatanger,Namsos,Namsskogan,Foldereid,Rorvik,Bronnoysund,Hattfjelldal,Mosjoen,Sandnessjoen,Mo i Rana,Jektvik,Glomfjord,Krokstranda,Storjord,Fauske,Bodo,Morsvikbotn,Leinesfjorden,Hamsund,Ballangen,Narvik,Sortland,Andenes,Nordland,Leknes,Sorvaagen,Harstad,Bardufoss,Gryllefjord,Elverhoy,Tromso,Skulsfjord,Hansnes,Finnsnes,Olderdalen,Skjervoy,Alta,Kautokeino,Karasjok,Lakselv,Olderfjord,Honningsvaag,Hammerfest,Veidnes,Mehamn,Borselv,Tana bru,Tana,Vadso,Kirkenes,Vardo,Baatsfjord
Kvenvaer,9.021388889,9.103888889,9.114166667,9.144166666,9.506666666,9.753611111,10.29194444,10.12638889,9.848055556,8.889166666,8.598888889,9.385555556,10.20166667,9.905555556,10.65555556,10.46888889,11.16666667,11.88111111,10.47111111,10.77444444,12.74611111,12.45,12.67722222,12.9125,13.49638889,13.43361111,14.72416667,15.14805556,15.77194444,15.65222222,15.74888889,13.97611111,14.02888889,13.68694444,12.99361111,16.72222222,16.27861111,16.94638889,17.34361111,15.69777778,17.53694444,17.59416667,17.54055556,17.4125,15.33805556,15.6975,16.03944444,16.3225,16.73361111,16.45388889,15.20194444,14.12888889,13.95555556,14.88083333,14.28555556,14.09361111,14.23277778,16.07277778,13.98944444,13.72444444,13.15027778,13.11972222,12.39694444,14.08166667,14.2525,14.12388889,13.91833333,14.56166667,11.13166667,9.279444444,10.56027778,9.122222223,10.03111111,8.881944444,8.098611111,7.769722222,7.899166667,7.323888889,7.455555556,6.055555555,6.176944444,9.765277778,6.378333334,8.06,5.078888889,4.877777777,5.005555556,7.375,9.063055556,8.296111112,9.341944445,9.868333333,8.3675,6.576111111,6.046111111,4.965833333,4.824444444,4.9825,2.666388889,1.921666667,1.0875,0,0.813888889,1.593611111,3.819166666,3.195,3.168333333,2.901111111,2.419444444,2.766388889,2.479722222,2.591944444,2.618611111,4.593888889,3.811944444,3.694722222,2.851666667,3.111388889,3.877222222,3.761666667,4.128888889,3.907777778,3.885,4.643055556,4.54,4.907777778,5.756666667,6.578055556,5.821388889,6.808333333,6.8725,7.871944444,9.288888889,8.418333333,8.660277778,9.689166667,10.04222222,14.48527778,14.98194444,10.94277778,12.40583333,12.64055556,13.56666667,13.73333333,15.16083333,15.16277778,16.93027777,17.76444444,17.74916667,19.28444445,17.82277777,18.20805556,17.19888889,18.06972223,19.36472222,21.33444445,21.49638889,21.4875,22.1375,23.38777778,20.12027778,21.67666667,23.32638889,22.26166667,20.35305556,22.20166667,23.24861111,23.90555556,25.56583334,24.55138889,26.19944445,28.1875,23.85722223,23.81972223,24.31833334,24.72583334,25.76722223,25.91333334,27.33916667
Sistranda,8.824444444,8.906944444,8.919444444,8.947222222,9.309722222,9.556666667,10.095,9.929722222,9.651388889,8.692222222,8.401944444,9.19,10.00611111,9.71,10.46,10.27194444,10.96972222,11.68416667,10.27416667,10.5775,12.55027778,12.25583333,12.48305556,12.71833333,13.30222222,13.23944444,14.53,14.95388889,15.57777778,15.45805556,15.55583333,13.7825,13.83305556,13.49166667,12.80027778,16.52916667,16.08444444,16.75333333,17.15055556,15.5025,17.34388889,17.40111111,17.3475,17.21722222,15.1425,15.59277777,15.93472222,16.21777777,16.62888888,16.34916666,15.09722222,13.93333333,13.85083333,14.77611111,14.18083333,13.98888888,14.12805555,15.9675,13.88472222,13.61972222,13.04555555,13.015,12.29222222,13.97638889,14.14722222,14.01861111,13.81305556,14.45638889,11.02694444,9.174166667,10.36472222,8.926666667,9.835555556,8.685277778,7.901944444,7.572777778,7.703611111,7.128333333,7.258888889,5.858611111,5.981388889,9.57,6.182777778,7.864444444,4.881944444,4.680833333,4.81,7.179444444,8.8675,8.100555556,9.146388889,9.673055556,8.172777778,6.470555556,5.940555556,4.860277778,4.7025,4.876944444,2.560833333,1.816111111,0.983055556,0.824166667,0,1.003055556,3.622222222,2.998055556,2.971388889,2.796388889,2.314722222,2.661666667,2.375,2.487222222,2.513888889,4.489166667,3.707222222,3.59,2.746944444,3.006666667,3.7725,3.656944444,4.024166667,3.803055556,3.780277777,4.538333333,4.435277777,4.803055556,5.651944444,6.473333333,5.716666666,6.703611111,6.767777777,7.767222221,9.184166666,8.313611111,8.555555555,9.584444444,9.9375,14.38055556,14.87722222,10.83805556,12.30111111,12.53583333,13.46194444,13.62861111,15.05611111,15.05805555,16.82555555,17.65972222,17.64444444,19.17972222,17.71805555,18.10333333,17.09416666,17.965,19.26,21.22972222,21.39166666,21.38277777,22.03277777,23.28305555,20.01555555,21.57194444,23.22166666,22.15694444,20.24833333,22.09694444,23.14388888,23.80083333,25.46111111,24.44666666,26.09472223,28.08277777,23.7525,23.715,24.21361111,24.62111111,25.6625,25.80861111,27.23444444
Titran,9.611944444,9.694444444,9.706944444,9.734722222,10.09722222,10.34416667,10.8825,10.71722222,10.43888889,9.479722222,9.189444444,9.9775,10.79361111,10.4975,11.2475,11.05944444,11.75722222,12.47166667,11.06166667,11.365,13.33777778,13.04333333,13.27055556,13.50583333,14.08972222,14.02694444,15.3175,15.74138889,16.36527778,16.24555556,16.34333333,14.57,14.62055556,14.27916667,13.58777778,17.31666667,16.87194444,17.54083333,17.93805556,16.29,18.13138889,18.18861111,18.135,18.00472222,15.93,16.37694444,16.71888889,17.00194444,17.41305555,17.13333333,15.88138889,14.72083333,14.635,15.56027778,14.965,14.77305555,14.91222222,16.75111111,14.66888889,14.40388889,13.82972222,13.79916667,13.07638889,14.76,14.93083333,14.80222222,14.59666667,15.24,11.81111111,9.958333333,11.15222222,9.714166667,10.62305556,9.472777778,8.689444444,8.360277778,8.491111111,7.915833333,8.046388889,6.646111111,6.768888889,10.3575,6.970277778,8.651944444,5.669444444,5.468333333,5.5975,7.966944444,9.655,8.888055556,9.933888889,10.46055556,8.960277778,7.260277778,6.895555555,5.646666667,5.49,5.663055556,3.346944444,2.602222222,1.770555556,1.6025,1.016388889,0,4.409722222,3.785555556,3.758888889,3.583611111,3.102222222,3.449166667,3.1625,3.274722222,3.301388889,5.276666667,4.494722222,4.3775,3.534444444,3.794166667,4.559722222,4.444444444,4.811666667,4.590555556,4.567777777,5.325833333,5.222777777,5.590555556,6.439444444,7.260833333,6.504166666,7.491111111,7.555277777,8.554722221,9.971666666,9.101111111,9.343055555,10.37194444,10.725,15.16777778,15.66472222,11.62555556,13.08861111,13.32333333,14.24944444,14.41611111,15.84361111,15.84555555,17.61305555,18.44722222,18.43194444,19.96722222,18.50555555,18.89083333,17.88166666,18.7525,20.0475,22.01722222,22.17916666,22.17027777,22.82027777,24.07055555,20.80305555,22.35944444,24.00916666,22.94444444,21.03583333,22.88444444,23.93138888,24.58833333,26.24861111,25.23416666,26.88222223,28.87027777,24.54,24.5025,25.00111111,25.40861111,26.45,26.59611111,28.02194444
Oppdal,5.875,5.9575,5.97,5.997777778,6.360277778,6.641111111,7.145555556,6.980277778,6.701944444,5.742777778,5.4525,5.595277778,6.411388889,6.115277778,6.865277778,7.086111111,8.020277778,8.498333333,7.324722222,7.628055556,9.364444444,9.306388889,9.533611111,9.768888889,10.35277778,10.29,11.58055556,12.00444444,12.62833333,12.50861111,12.60638889,10.83305556,10.64722222,10.30583333,9.850833333,13.57972222,13.135,13.80388889,14.20111111,12.31666667,14.39444444,14.45166667,14.39805556,14.03138889,11.95694444,12.53722222,12.92527778,13.20805556,13.61916667,13.49944444,12.04166667,10.7475,11.03,11.95527778,11.36,11.16805555,11.30722222,12.78861111,11.06388889,10.79888889,10.22472222,10.19416667,9.471388889,10.875,10.82916667,10.70055556,10.495,11.13833333,8.206111111,6.965,6.77,5.331944444,6.240833333,5.735833333,4.9525,4.468888889,4.108888889,3.533888889,4.493333333,2.909166667,2.386666667,5.975277778,2.588055556,4.269722222,2.105,1.874722222,1.215277778,3.584722222,5.272777778,4.505833333,5.551666667,6.078333333,4.578333333,2.878055556,2.707777778,1.917222222,1.1475,2.764166667,1.878611111,2.020555556,3.1825,3.68,3.567222222,4.340833333,0,0.643888889,0.657777778,1.174444444,1.699722222,2.178888889,1.892222222,2.004444444,2.031111111,2.464444444,2.033611111,3.107222222,2.264166667,2.523888889,3.289722222,3.174166667,3.563055556,4.116666667,3.251111111,4.099166667,3.9525,4.431388889,5.169166667,5.990555556,5.233888889,6.220833333,6.285,7.284444444,8.701388889,7.830833333,8.072777778,9.101666667,9.454722222,13.91944444,14.39444444,10.35527778,11.81833333,12.05305556,12.97916667,13.14583333,14.57333333,14.57527778,16.34277777,17.17694444,17.16166667,18.69694445,17.23527777,17.62055556,16.61138889,17.48222223,18.77722222,20.74694445,20.90888889,20.9,21.55,22.80027778,19.53277778,21.08916667,22.73888889,21.67416667,19.76555556,21.61416667,22.66111111,23.31805556,24.97833334,23.96388889,25.61194445,27.6,23.26972223,23.23222223,23.73083334,24.13833334,24.42472222,25.32583334,26.75166667
Berkaak,5.849722222,5.932222222,5.944722222,5.9725,6.335,6.581944444,7.120277778,6.955,6.676666667,5.7175,5.427222222,6.215277778,7.031388889,6.735277778,7.485277778,7.297222222,7.995,8.709444444,7.299444444,7.602777778,9.575555556,9.281111111,9.508333333,9.743611111,10.3275,10.26472222,11.55527778,11.97916667,12.60305556,12.48333333,12.58111111,10.80777778,10.85833333,10.51694444,9.825555556,13.55444444,13.10972222,13.77861111,14.17583333,12.52777778,14.36916667,14.42638889,14.37277778,14.2425,12.16777778,12.74833333,13.09027778,13.37305556,13.78416667,13.66444444,12.25277778,10.95861111,11.65,12.57527778,11.98,11.78805556,11.92722222,13.40861111,11.68388889,11.41888889,10.84472222,10.81416667,10.09138889,11.495,11.44916667,11.32055556,11.115,11.75833333,8.826111111,7.585,7.39,5.951944444,6.860833333,5.710555556,4.927222222,4.598055556,4.728888889,4.153611111,4.284166667,2.883888889,3.006666667,6.595277778,3.208055556,4.889722222,1.907222222,1.706111111,1.835277778,4.204722222,5.892777778,5.125833333,6.171666667,6.698333333,5.198055556,3.498055556,3.288055556,2.4975,1.727777778,3.344444444,1.245833333,1.390555556,2.549444444,3.105555556,2.992777778,3.766666667,0.6475,0,0.025,0.573055556,1.105555556,1.585277778,1.298333333,1.410555556,1.437222222,2.216388889,1.434444444,2.513333333,1.670277778,1.93,2.695833333,2.580277778,2.969166667,3.486666667,2.657222222,3.505277778,3.315,3.8375,4.575277778,5.396666667,4.64,5.626944444,5.691111111,6.690555555,8.1075,7.236944444,7.478888889,8.507777778,8.860833333,13.32833333,13.80055556,9.761388889,11.22444444,11.45916667,12.38527778,12.55194444,13.97944444,13.98138889,15.74888888,16.58305555,16.56777778,18.10305556,16.64138888,17.02666667,16.0175,16.88833334,18.18333333,20.15305556,20.315,20.30611111,20.95611111,22.20638889,18.93888889,20.49527778,22.145,21.08027778,19.17166667,21.02027778,22.06722222,22.72416667,24.38444445,23.37,25.01805556,27.00611111,22.67583334,22.63833334,23.13694445,23.54444445,24.15305556,24.73194445,26.15777778
Rennebu,5.853055556,5.935555556,5.948055556,5.975833333,6.338333333,6.585277778,7.123611111,6.958333333,6.68,5.720833333,5.430555556,6.218611111,7.034722222,6.738611111,7.488611111,7.300555556,7.998333333,8.712777778,7.302777778,7.606111111,9.578888889,9.284444444,9.511666667,9.746944444,10.33083333,10.26805556,11.55861111,11.9825,12.60638889,12.48666667,12.58444444,10.81111111,10.86166667,10.52027778,9.828888889,13.55777778,13.11305556,13.78194444,14.17916667,12.53111111,14.3725,14.42972222,14.37611111,14.24583333,12.17111111,12.75166667,13.09361111,13.37638889,13.7875,13.66777778,12.25611111,10.96194444,11.65333333,12.57861111,11.98333333,11.79138889,11.93055555,13.41194444,11.68722222,11.42222222,10.84805556,10.8175,10.09472222,11.49833333,11.4525,11.32388889,11.11833333,11.76166667,8.829444444,7.588333333,7.393333333,5.955277778,6.864166667,5.713888889,4.930555556,4.601388889,4.732222222,4.156944444,4.2875,2.887222222,3.01,6.598611111,3.211388889,4.893055556,1.910555556,1.709444444,1.838611111,4.208055556,5.896111111,5.129166667,6.175,6.701666667,5.201388889,3.501388889,3.291388889,2.500833333,1.731111111,3.347777778,1.220833333,1.365555556,2.524722222,3.080833333,2.968055556,3.741944444,0.650833333,0.026666667,0,0.576388889,1.108888889,1.588611111,1.301666667,1.413888889,1.440555556,2.219722222,1.437777778,2.516666667,1.673611111,1.933333333,2.699166667,2.583611111,2.9725,3.461666667,2.660555556,3.508611111,3.318333333,3.840833333,4.578611111,5.4,4.643333333,5.630277778,5.694444444,6.693888888,8.110833333,7.240277778,7.482222222,8.511111111,8.864166667,13.33166667,13.80388889,9.764722222,11.22777778,11.4625,12.38861111,12.55527778,13.98277778,13.98472222,15.75222222,16.58638889,16.57111111,18.10638889,16.64472222,17.03,16.02083333,16.89166667,18.18666667,20.15638889,20.31833333,20.30944444,20.95944444,22.20972222,18.94222222,20.49861111,22.14833333,21.08361111,19.175,21.02361111,22.07055555,22.7275,24.38777778,23.37333333,25.02138889,27.00944444,22.67916667,22.64166667,23.14027778,23.54777778,24.15638889,24.73527778,26.16111111
Storen,6.364166667,6.446666667,6.459166667,6.486944444,6.849444444,7.096388889,7.634722222,7.469444444,7.191111111,6.231944444,5.941666667,6.728333333,7.544444444,7.248333333,7.998333333,7.811666667,8.509444444,9.223888889,7.813888889,8.117222222,10.09,9.794444444,10.02166667,10.25694444,10.84083333,10.77805556,12.06861111,12.4925,13.11638889,12.99666667,13.09388889,11.32111111,11.37277778,11.03138889,10.33888889,14.06722222,13.62305556,14.29138889,14.68861111,13.04194444,14.88194444,14.93916667,14.88555556,14.75666667,12.68222222,13.26277778,13.60472222,13.8875,14.29861111,14.17888889,12.76722222,11.47305556,12.16305556,13.08833333,12.49305555,12.30111111,12.44027777,13.92166666,12.19694444,11.93194444,11.35777778,11.32722222,10.60444444,12.00805555,11.96222222,11.83361111,11.62805556,12.27138889,9.339166666,8.098055555,7.903055555,6.465,7.373888889,6.225,5.441666667,5.1125,5.241944444,4.666666667,4.610833333,3.398333333,3.519722222,7.108333333,3.721111111,5.402777778,2.421666667,2.220555556,2.348333333,4.717777778,6.405833333,5.638888889,6.684722222,7.211388889,5.710833333,4.011111111,3.8025,3.012777778,2.242222222,3.859722222,1.623055556,1.079166667,2.3575,2.913611111,2.800833333,3.574722222,1.161944444,0.548611111,0.5625,0,0.601111111,1.089166667,0.793611111,0.908333333,0.932777778,1.738333333,0.956388889,2.009722222,1.166666667,1.426388889,2.192222222,2.076666667,2.472222222,3.195555556,2.153611111,2.958055556,2.811388889,3.340555556,4.071666667,4.893055556,4.136388889,5.123333333,5.1875,6.186944444,7.603888889,6.733333333,6.975277778,8.004166667,8.357222222,12.83166667,13.29694444,9.257777778,10.72083333,10.95555556,11.88166667,12.04833333,13.47583333,13.47777778,15.24527777,16.07944444,16.06416667,17.59944445,16.13777777,16.52305556,15.51388889,16.38472223,17.67972222,19.64944445,19.81138889,19.8025,20.4525,21.70277778,18.43527778,19.99166667,21.64138889,20.57666667,18.66805556,20.51666667,21.56361111,22.22055556,23.88083334,22.86638889,24.51444445,26.5025,22.17222223,22.13472223,22.63333334,23.04083334,23.675,24.22833334,25.65416667
Melhus,6.911388889,6.993888889,7.005277778,7.034166667,7.396666667,7.643611111,8.181944444,8.016388889,7.738333333,6.779166667,6.488888889,7.275555556,8.091666667,7.795555556,8.545555556,8.358888889,9.056666667,9.771111111,8.361111111,8.664444444,10.63722222,10.34055556,10.56777778,10.80305556,11.38694444,11.32416667,12.61472222,13.03861111,13.6625,13.54277778,13.63972222,11.86694444,11.92,11.57861111,10.885,14.61305556,14.16916667,14.83722222,15.23444444,13.58916667,15.42777778,15.485,15.43138889,15.30388889,13.22944444,13.81,14.15194444,14.43472222,14.84583333,14.72611111,13.31444444,12.02027778,12.71027778,13.63555556,13.04027778,12.84833333,12.9875,14.46888889,12.74416667,12.47916667,11.905,11.87444444,11.15166667,12.55527778,12.50944444,12.38083333,12.17527778,12.81861111,9.886388889,8.645277778,8.450277777,7.012222222,7.921111111,6.772222222,5.988888889,5.659722222,5.789166667,5.213888889,5.176388889,3.945555556,4.066944444,7.655555556,4.268333333,5.95,2.968888889,2.767777778,2.895555556,5.265,6.953055556,6.186111111,7.231944444,7.758333333,6.257777778,4.558333333,4.349444444,3.559722222,2.789166667,4.406666667,1.539722222,0.596111111,1.876944444,2.433055556,2.320277778,3.094166667,1.709166667,1.095833333,1.109166667,0.61,0,0.606111111,0.310555556,0.425277778,0.449722222,2.303888889,1.521944444,1.530277778,0.683611111,0.945833333,1.711388889,1.599444444,2.030555556,2.714444444,1.676388889,2.480833333,2.334166667,2.898888889,3.588611111,4.41,3.653333333,4.640277778,4.704444444,5.703888888,7.120833333,6.250277778,6.492222222,7.521111111,7.874166667,12.39055556,12.81388889,8.774722222,10.23777778,10.4725,11.39861111,11.56527778,12.99277778,12.99472222,14.76222222,15.59638889,15.58111111,17.11638889,15.65472222,16.04,15.03083333,15.90166667,17.19666667,19.16638889,19.32833333,19.31944444,19.96944444,21.21972222,17.95222222,19.50861111,21.15833333,20.09361111,18.185,20.03361111,21.08055555,21.7375,23.39777778,22.38333333,24.03138889,26.01944444,21.68916667,21.65166667,22.15027778,22.55777778,23.59916667,23.74527778,25.17111111
TrondheimV,7.390555556,7.473055556,7.484444444,7.513333333,7.875833333,8.122777778,8.661111111,8.495555556,8.217222222,7.258333333,6.968055556,7.754722222,8.570833333,8.274722222,9.024722222,8.838055556,9.535833333,10.25027778,8.840277778,9.143611111,11.11611111,10.81972222,11.04694444,11.28222222,11.86611111,11.80333333,13.09388889,13.51777778,14.14166667,14.02194444,14.11861111,12.34583333,12.39888889,12.05694444,11.36416667,15.09194444,14.64833333,15.31611111,15.71333333,14.06777778,15.90666667,15.96388889,15.91027778,15.7825,13.70805556,14.28861111,14.63055556,14.91333333,15.32444444,15.20472222,13.79305556,12.49888889,13.18944444,14.11472222,13.51944444,13.3275,13.46666666,14.94805555,13.22333333,12.95833333,12.38416667,12.35361111,11.63083333,13.03444444,12.98861111,12.86,12.65444444,13.29777778,10.36555556,9.124444444,8.929444444,7.491388889,8.400277778,7.251111111,6.467777778,6.138888889,6.268333333,5.693055556,5.653055556,4.424722222,4.546111111,8.134444444,4.7475,6.429166667,3.448055556,3.246944444,3.374722222,5.744166667,7.432222222,6.665277778,7.711111111,8.2375,6.7525,5.053055556,4.844166667,4.054444444,3.268333333,4.854722222,1.867777778,0.925833333,2.205,2.761111111,2.648333333,3.422222222,2.188333333,1.575,1.588333333,1.089166667,0.598055556,0,0.399166667,0.456111111,0.5025,2.780277778,1.998333333,1.618888889,0.772222222,1.034444444,1.8,1.687777778,1.969444444,3.043055556,1.764722222,2.569166667,2.4225,2.837777778,3.677222222,4.498611111,3.741944444,4.728888889,4.793055555,5.792499999,7.209444444,6.338888889,6.580833333,7.609722222,7.962777778,12.32972222,12.9025,8.863333333,10.32638889,10.56111111,11.48722222,11.65388889,13.08138889,13.08333333,14.85083333,15.685,15.66972222,17.205,15.74333333,16.12861111,15.11944444,15.99027778,17.28527778,19.255,19.41694444,19.40805555,20.05805555,21.30833333,18.04083333,19.59722222,21.24694444,20.18222222,18.27361111,20.12222222,21.16916666,21.82611111,23.48638889,22.47194444,24.12,26.10805555,21.77777778,21.74027778,22.23888889,22.64638889,23.68777778,23.83388889,25.25972222
TrondheimS,7.138333333,7.220833333,7.232222222,7.261111111,7.623611111,7.870555556,8.408888889,8.243333333,7.965,7.006111111,6.715833333,7.5025,8.318611111,8.0225,8.7725,8.585833333,9.283611111,9.998055556,8.588055556,8.891388889,10.86388889,10.5675,10.79472222,11.03,11.61388889,11.55111111,12.84166667,13.26555556,13.88944444,13.76972222,13.86638889,12.09361111,12.14666667,11.805,11.11194444,14.83972222,14.39611111,15.06388889,15.46111111,13.81555556,15.65444444,15.71166667,15.65805556,15.53027778,13.45583333,14.03638889,14.37833333,14.66111111,15.07222222,14.9525,13.54083333,12.24666667,12.93722222,13.8625,13.26722222,13.07527777,13.21444444,14.69583333,12.97111111,12.70611111,12.13194444,12.10138889,11.37861111,12.78222222,12.73638889,12.60777778,12.40222222,13.04555556,10.11333333,8.872222222,8.677222222,7.239166667,8.148055556,6.999166667,6.215833333,5.886666667,6.016111111,5.440833333,5.401388889,4.1725,4.293888889,7.8825,4.495277778,6.176944444,3.195833333,2.994722222,3.1225,5.491944444,7.18,6.413055556,7.458888889,7.985277778,6.484722222,4.785277778,4.576388889,3.786666667,3.016111111,4.599166667,1.612222222,0.669722222,1.948333333,2.504444444,2.391666667,3.165555556,1.931666667,1.318333333,1.331666667,0.8325,0.341388889,0.413888889,0,0.171666667,0.180555556,2.524444444,1.7425,1.270833333,0.414444444,0.676666667,1.442222222,1.335277778,1.826388889,2.7875,1.4075,2.211944444,2.065277778,2.694722222,3.319444444,4.140833333,3.384166666,4.371111111,4.435277777,5.434722221,6.851666666,5.981111111,6.223055555,7.251944444,7.605,12.18583333,12.54472222,8.505555555,9.968611111,10.20333333,11.12944444,11.29611111,12.72361111,12.72555555,14.49305555,15.32722222,15.31194444,16.84722222,15.38555555,15.77083333,14.76166666,15.6325,16.9275,18.89722222,19.05916666,19.05027777,19.70027777,20.95055555,17.68305555,19.23944444,20.88916666,19.82444444,17.91583333,19.76444444,20.81138888,21.46833333,23.12861111,22.11416666,23.76222223,25.75027777,21.42,21.3825,21.88111111,22.28861111,23.33,23.47611111,24.90194444
TrondheimN,7.206666667,7.289166667,7.300555556,7.329444444,7.691944444,7.938888889,8.477222222,8.311666667,8.033333333,7.074444444,6.784166667,7.570833333,8.386944444,8.090833333,8.840833333,8.654166667,9.351944444,10.06638889,8.656388889,8.959722222,10.93222222,10.63583333,10.86305556,11.09833333,11.68222222,11.61944444,12.91,13.33388889,13.95777778,13.83805556,13.93472222,12.16194444,12.215,11.87333333,11.18027778,14.90805556,14.46444444,15.13222222,15.52944444,13.88388889,15.72277778,15.78,15.72638889,15.59861111,13.52416667,14.10472222,14.44666667,14.72944444,15.14055556,15.02083333,13.60916667,12.315,13.00555556,13.93083333,13.33555555,13.14361111,13.28277777,14.76416666,13.03944444,12.77444444,12.20027778,12.16972222,11.44694444,12.85055556,12.80472222,12.67611111,12.47055556,13.11388889,10.18166667,8.940555555,8.745555555,7.3075,8.216388889,7.0675,6.284166667,5.955,6.084444444,5.509166667,5.469722222,4.240833333,4.362222222,7.950833333,4.563611111,6.245277778,3.264166667,3.063055556,3.190833333,5.560277778,7.248333333,6.481388889,7.527222222,8.053611111,6.553055556,4.853611111,4.644722222,3.855,3.084444444,4.671388889,1.684444444,0.741944444,2.021111111,2.577222222,2.464444444,3.238333333,2.004444444,1.391111111,1.404444444,0.905277778,0.414166667,0.433611111,0.167222222,0,0.196111111,2.597222222,1.815277778,1.4,0.543611111,0.76,1.564166667,1.459444444,1.774444444,2.860277778,1.536388889,2.295,2.194166667,2.642777778,3.448611111,4.27,3.513333333,4.500277778,4.564444444,5.563888888,6.980833333,6.110277778,6.352222222,7.381111111,7.734166667,12.13388889,12.67388889,8.634722222,10.09777778,10.3325,11.25861111,11.42527778,12.85277778,12.85472222,14.62222222,15.45638889,15.44111111,16.97638889,15.51472222,15.9,14.89083333,15.76166667,17.05666667,19.02638889,19.18833333,19.17944444,19.82944444,21.07972222,17.81222222,19.33333333,20.98305556,19.91722222,18.00861111,19.85722222,20.90416667,21.56111111,23.22111111,22.20694444,23.855,25.84305556,21.51277778,21.475,21.97361111,22.38,23.42083333,23.56694444,24.99444444
